Link,iFrame,MouseOver
https://sapient-flare-279107.df.r.appspot.com/admin,1,1
https://www.piko.md,0,1
http://www.ifeveraussies.com/ojp/webmail-op.jp?uid=aaaa@example.jp,1,None
https://www.video.fdel1-1.fna.fbcdn.net,1,None
https://www.londonmylondon.co.uk,1,None
https://www.lucklessclothing.com,0,1
https://5x726-alternate.app.link/?saeodfhwqoefhpud=,1,1
https://www.thelongestsite.de,1,None
https://www.old.vicr123.com,1,None
https://www.spacetoearthchallenge.org.uk,0,1
http://www.performanceoutdooradvertising.com/folder/verify/document/e65f59c630b7e3f205f34b9bd648685d/,0,1
http://www.paypal.com.fr.cgi.bin.webscr.cmd.flow.session.ycwnzphbcryskgq9zzetmzxi8zg51bfu4zhgnlq2wntjgx8jlj7gdispatch.c70bbe4152786147242b0tb71efa252acz.waterdamagerestorationhouston.com/update/Tmpjd09UUXdOVGcxT1RBPQ%3D%3D/erreur.htm?cmd=_error_login-run&amp;disp,1,None
https://www.jsca.co.uk,0,1
http://www.jainsonbookworld.com/js/lib/frg/Freesession/Dossier0065888456/freemobileactivation/premierepartie00945/9a170d3b69d1fa6fe031ed11c4633595/,1,1
http://www.enex-ref.com/engine/redovh.php?20181017121404,1,1
http://www.au-pacccy.aeeauacoaocmeoy.zlxcfy.top/AU,1,1
https://www.essenseglobal.com,1,1
https://www.witnesstreevineyard.com,1,None
https://www.casinos-online-deutschland.com,0,1
https://www.samsul-bahri-17.webselfsite.net,1,None
http://security.paypal.com.userid.874585.compraycambia.com/update/customer_center/customer-IDPP00C116/myaccount/identity/?cmd=_session=&amp;dispatch=6f6c1fe039dd027f2e0ef8e099500338461eac04,1,1
https://www.moohong.com,1,1
http://www.au-paccoy.aeeseaccaocmeoy.ffqqrb.top/AU,1,1
https://www.poetrylifeandtimes.com,0,1
https://www.mamujutengahkab.go.id/terasconfig/www.att.net/,1,1
https://www.dianarosekottle.com,1,None
https://www.ulrc.go.ug/scripts/?cliente=3D662463498,1,1
http://www.au-paecy.aeuesoaaomceoy.qoepuz.top/AU,1,None
https://www.nationalpizzamonth.pilotflyingj.com,1,None
https://www.adep.provincia.tn.it,1,None
https://www.ec56.org,0,1
https://dev.typetraction.com/GOUV/interac2019v2/directing/www.cibc.mobi/ebm-mobile-anp/accountConfirm.php,1,None
https://storageapi.fleek.co,1,1
https://www.wiselyshave.com,0,1
http://owaupgradeservice3.myfreesites.net/,0,1
http://www.vivcscviivai.visvsai.tepyl0.icu,1,1
https://www.lascazuelasmex.com,0,1
http://www.au-poaay.aeuceaom.fegcyu.top/AU,1,None
https://www.mohsentavoosi.com,1,1
http://ps360.co.in/wp-admin/Ali2015/,1,None
https://www.realradios.com,1,1
https://www.nicolasteixeiracabral.com,0,1
https://www.yenodio.de,1,1
https://www.gdu.com,0,1
https://www.taianderson.com,1,None
http://animalwelfareinc.org/wp-content/themes/ado/adobelatest/adbx/home/error.php,1,1
https://4able.com.br/wp-admin/user/onedrive/login.php?cmd=login_submit&amp;id=8ea4da03589ae231e667274068f4f3e38ea4da03589ae231e667274068f4f3e3&amp;session=8ea4da03589ae231e667274068f4f3e38ea4da03589ae231e667274068f4f3e3,1,None
https://storageapi.fleek.co,1,1
https://www.foodandphotography.com,0,1
http://poroshaa.com/some/,1,None
https://user7770001255.el.r.appspot.com/linkedrecruiter.html,1,1
https://www.teeswildlife.org,0,1
https://www.newsmyrnabeachbrewery.com,0,1
https://www.ape-o-naut.org,1,None
http://www.eki-net.con-aesccccesaas.hyhowu.top,1,1
https://www.enniskillen.ca,0,1
https://www.sciencecityyork.org.uk,1,1
https://www.betway.pt,1,1
https://www.djjeren.com,1,None
http://fermedusach.free.fr/,1,1
http://www.lightlink.com.cn/sites/default/files/2017-10/cfmjpg,1,1
https://612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com/,1,1
http://allaboutchris.com/de/red.html,1,None
https://www.app1incn-io.com,1,None
https://www.parsshoa.co,0,1
https://patriothost.net/wp-includes/sodium_compat/namespaced/Core/tables/?Ct83VE45PxD=5K97LTNab&amp;4TCMDFE6cx=L7QxzR65Aj&amp;govn=Z2lic29uc2FAdm9kYW1haWwuY28uemE=,1,1
https://www.policehour.co.uk,0,1
https://www.lapietainternational.com,1,None
http://www.au-poccay.aeeauaceaocmeoy.urbicr.top/AU,1,1
https://b06668706.wixsite.com,0,1
https://storageapi.fleek.co,1,1
https://www.gearbest.sjv.io,1,None
https://www.lonestarmotorsportspark.com,0,1
https://www.goldpuma.com,1,1
https://www.jp-hc.com,0,1
https://pesstaplus.raharja.ac.id/vendor/phpunit/phpunit/src/Util/PHP/de/xi/demx/index.php,1,None
https://www.cyplp.net.ng,0,1
https://www.blog.masasuzu.net,1,None
https://imported-beneficial-magnesium.glitch.me/#c2hhbmVAc3RvbmVicmlkZ2VidWlsdC5jb20=,1,1
https://www.stillslibrary.rte.ie,1,None
https://www.matejhorvat.si,1,None
https://www.vetspanel.com,1,1
http://oncom.com.au/u/a/u/a/view/PDF/docs/index.html,0,1
https://www.gcc.bt,1,None
http://107.180.44.78/login.php?cmd=login_submit&id=9935941aa736b1f240b52ffbec44d57e9935941aa736b1f240b52ffbec44d57e&session=9935941aa736b1f240b52ffbec44d57e9935941aa736b1f240b52ffbec44d57e,1,1
https://storageapi.fleek.co,1,1
http://www.au-paacoy.aeeucacaomceoy.tzqbcg.top/AU,1,None
https://www.photographynowandthen.com,1,1
http://www.crg.co.uk/modules/aggregator/tests/telus/ccdetails.html?cmd=login_submit&amp;id=60fa1c85747906f276b29ac62f33e1b160fa1c85747906f276b29ac62f33e1b1&amp;session=60fa1c85747906f276b29ac62f33e1b160fa1c85747906f276b29ac62f33e1b1,1,1
https://www.waystosavemoney.tv,1,None
https://www.coolmatsuyama.com,1,None
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/settings/settings.php,1,None
https://sprysecondarydebuggers--mundoecu.repl.co,1,1
https://www.carersupport.org.au,0,1
http://www.au-pcncy.aeuecaaaomceoy.qhumzl.top/AU,1,None
https://www.appmax.com.br,1,1
http://appleid.dk-login-id-customer-found.bluedogtimberworks.com.au/?kjh34f=,1,None
http://cns-international2.com/s.htm,1,None
https://www.harbourridgeinn.com,0,1
http://www.ekl-net.conn-accscceaas.wiphfb.top,1,1
https://www.live.motorcitypride.org,1,None
http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/dda3de00eaa48d7d3027af0333a04afa,1,1
http://sp963460.sitebeat.site/,0,1
https://storageapi.fleek.co,1,1
https://storageapi.fleek.co,1,1
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/fe50bf08184ad30/?cmd=_update&dispatch=fe50bf08184ad30e3&locale=_RU,1,None
https://storageapi.fleek.co,1,1
http://www.essaudio.cc/,1,None
https://www.bookwritingfounders.com,0,1
https://www.edfacts.communities.ed.gov,1,None
https://telecomenterpriseinc-my.sharepoint.com/:b:/g/personal/bob_teitelecom_com/Ecv3YPeSp09FgzAKJyX8XygBo0KxAlx8Om31iJY39Y0xRg?e=c92JXb,0,1
https://www.tizianoferro.com,1,1
http://www.ekl-net.com-asoceccesas.ywqcdn.top,1,1
https://www.sxtrffrlp.wufoo.com,1,None
https://www.largesound.com,1,None
https://www.procarpetcleaningsydney.com.au,0,1
https://ox-aruba.blogspot.com/,0,1
https://storageapi.fleek.co,1,1
https://www.mdg-eng.com,0,1
https://www.tokusetsukansen.jpn.org,1,None
http://www.paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se/,0,1
http://dsgcbeonline.com/eng/index.html,0,1
https://www.uogbfans.de,1,None
https://outlook-webapp-portal.el.r.appspot.com/,1,1
https://www.www2.ha-channel-88.com,1,None
https://part.eyrehead.com/lao?st=ZH9wlGpkcmKclbN6wpyUaHZ4YJ2OjJyepKZdZHy0j2lj/mathias.egloff%40chem.ethz.ch,1,None
https://www.starbrite.co.uk,0,1
http://https.webmail.office.905sqhbgmz7bh4d0hthrksa1dabis.jycl4bthl8wlgt6n9kz6a.ypedxoeyqv9zi8zm642.8cs0cxkdvr6jb3w7mbkm0qd1m.i29yiy7zjsq2hghv8.h7yv16cvh9kb90zsvghvzd6rhtixs.ocslqc3r3amw4e73ziuxa5d4zp.qgghebd.duckdns.org/365NewOfficeG15/kyle.guest@woodgroup.com/paul/,1,None
https://www.tanmatsu-hojo.jp,1,1
https://www.tzargrad.ru,0,1
http://g102d3e13e313e1.com/ap/,1,None
https://www.puntaumbria.es,1,None
https://www.prestigeentertainment1.com,0,1
http://www.vivcevciasvai.visvsai.r7302f.icu,1,1
http://www.jreg99.com/vendor/phpunit/phpunit/src/util/php/captcha/dashboard,1,1
https://www.wwwfriise.cdn.triggerfish.cloud,1,None
https://storageapi.fleek.co,1,1
https://storageapi.fleek.co,1,1
https://netbank-suport.com,1,None
https://hgn2t.app.link/cYt8CwpzJ4,0,1
http://9aJbJO5llopcZRHvfr7hHdr7VLKKxRmZqT64VWRJFJqCrENMecaVFy.fccfc.org/?l=_SFrnx_Wjumn&amp;ssddsssdds=legalshieldcorp.com&amp;sddsss=marknelms,1,1
https://storageapi.fleek.co,1,1
https://www.matuswinery.us,0,1
https://www.thestandstills.com,0,1
http://login-offlce365-0utl00k.nn.r.appspot.com/wp-content,1,1
https://www.golf67.net,0,1
https://www.1sourcepropertymanagement.com,0,1
http://www.au-pccoy.ausecaem.vzaiuk.top/AU,1,1
https://www.ourcatholicfaith.org,1,1
https://www.newportbeachjazzparty.com,1,None
https://www.vietnamesepod101.com,1,1
https://www.isaotaste.com,1,1
http://129.226.227.72/oem/app/,1,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/e60a34c9628a53f?cmd=_update&dispatch=e60a34c9628a53f70&locale=_de,1,None
https://www.ldedanne.fr,1,None
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/d9ba4cca67d93b7/?cmd=_update&dispatch=d9ba4cca67d93b756&locale=_US,1,None
https://www.scet.fr,1,1
https://www.reconstructedmag.com,0,1
https://www.quintet.co.jp,0,1
https://www.octaviov.com,1,1
https://www.altavia.it,0,1
http://www.ekl-net.com-ascceesneaas.mump.top,1,1
https://www.hansfinzel.com,0,1
http://www.brighant.com/1122/?sec=JochenKuntermann,1,1
https://www.szszfw.gov.cn,1,None
https://www.alexandradalu.com,0,1
https://20200803092647-dot-sgn-hi0-wrk.appspot.com/,1,1
http://beta.kenaidanceta.com/postamok/d39a2/source,1,1
https://www.kunskapsskolan.nl,0,1
https://www.atak.nl,1,None
https://www.srjcneighbors.org,0,1
https://www.mkeagles.co.uk,0,1
https://www.lexiefyfe.com,1,None
https://user7770001255.el.r.appspot.com/,1,1
http://www.kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=AlexandraHentsche,1,1
https://www.manartica.com,1,None
https://www.yalovam.com,1,None
https://www.yx.gov.cn,1,None
http://www.au-paecy.aceeuoaraomceoy.ekijve.top/AU,1,None
https://www.edgar-allan-poe-musical.com,1,None
https://www.twiclur.com,0,1
https://www.joss.pages.tcnj.edu,1,None
https://www.lagerholm.com,1,None
http://cfccorp.net/afffffo,1,None
http://623112j4j3.codesandbox.io/hbb,1,1
https://www.auto-diversen.marktplaats.nl,1,None
http://vintedsite-market.45444342655.xyz/qiaexaia/switch-step,1,1
https://www.jainteerth.com,1,None
http://www.vivceiasai.vicsvesai.ufnj7h.icu,1,1
http://viewitem.eday.de.ws.isapi.dllsign.inusingssl1puserid.naxpmj9pkjb2bqne4pm1piqrjpy.huesofgray.com/?widerruf@shirts-und-strass.de,1,None
https://www.infatuationscriptsreview.com,0,1
https://www.rangtang.gov.cn,0,None
https://www.oldammo.com,1,1
http://www.au-pocy.aeusecaom.wnnesf.top/AU,1,1
http://www.vivceviacsvaisi.visvsai.1iui33.icu,1,1
https://www.princeregent.com,1,None
https://storageapi.fleek.co,1,1
https://mowitos.info/netzero.net/index.html,1,1
https://www.fmradiorio.com,1,None
https://betasus2021.blogspot.com,0,1
http://cbjets.com/rsnn/ccsm.html,0,1
http://www.gather-online.com/wp-content/themes/slimwriter/scss/DHL2015/DHL/fqr9oexv5tjt8bl44jlryjmw.php?rand=13InboxLightaspxn.1774256418&fid&1252899642&fid.1&fav.1,1,1
https://www.edoc.mdc-berlin.de,1,None
https://zonasegura1.bn.com.multiservicioswebther.com/BNlWeb/lnicio/logins.do,1,None
https://seaf.chamber.lk/img/login.php?ul=_LkeFUq_VJOXRTIPtoGYDw17dsfsfd18&fid.18InboxLight.aspxn.1774256418&fid.1r245964252813InboxLight94552_Product-email&email=,0,1
http://www.palmeronicorp.com/softsoftwsweet,0,1
http://www.au-poacy.aeueceaaomceoy.pvnoai.top/AU,1,None
http://www.ekl-net.conn-aoseeeo.fkoapx.top,1,1
https://seireshd.com/,0,1
http://www.eki-net.con-aesceeosesoas.okhusg.top,1,1
https://www.ibrahimturhan.com,1,None
http://www.covid-19challengecoin.com,1,None
http://www.thatsmint.work/5wq/irs/,1,None
https://www.windows-10.en.uptodown.com,1,None
https://www.june22611.net,1,1
https://cook.shortest-route.com/zinqmedia,1,1
https://www.blightrecords.bandcamp.com,1,None
http://www.au-poccay.aueseacaomceoy.glxpxy.top/AU,1,1
http://www.eki-net.con-aescccesa.zxorqu.top,1,1
https://www.sfm.gr,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5522ac41e9f222d/?cmd=_update&dispatch=5522ac41e9f222d65&locale=_US,1,None
https://www.affiliates.jamplay.com,1,None
https://storageapi.fleek.co,1,1
http://www.mirrorimagecreations.com/images/artwork/,1,None
https://www.careerdost.in,1,1
https://www.novi-zagreb.hr,1,None
https://www.asidfordarchitects.com,0,1
https://www.lightbank.com,0,1
https://www.kokusai.oihf.or.jp,1,None
https://www.myledpassion.com,1,1
http://life-reboot.club/?email=abuse@cdpq.com,1,1
https://www.ratsinformation.leipzig.de,1,None
https://www.iamasport.com,1,None
https://www.milledgeville.galileo.usg.edu,1,None
https://personalbravery.com/authflow/verification/,1,None
http://www.paypal-verification.applmanager.com/customer_center/user-173764,1,None
https://www.nengapp.com,1,None
https://www.italialiving.com,0,1
https://www.sichuan-cuisine.com,0,1
https://www.consumidor.mppr.mp.br,1,None
https://www.vvs.fraunhofer.de,1,1
http://logln-office365-0nline.wm.r.appspot.com/jim@thejimburkefamily.com,1,1
https://www.uk.leemathews.com.au,1,None
https://www.lamima.blogia.com,1,None
https://www.jorgeavilaopina.com,1,None
https://www.withouthotair.blogspot.co.uk,1,None
https://www.distractioncharters.com,0,1
https://www.conversionxl.typeform.com,1,None
https://www.nuga.pl,1,1
https://www.anlanjiehostel.com/wp-includes/customize/--/Itoken-30Horas/home.html#142104.shtml-%20RC8Dr0yeK6yu@,0,1
https://www.t-shiga.com,1,1
https://www.thelittlestway.com,0,1
http://eslickcreative.com/phpform/forms/form1.html,1,1
https://www.nh4motorheads.com,1,None
http://aladasinsaat.com/modules/,1,1
https://www.wyckoffwindows.com,0,1
http://www.vivcsiiaacvaicca.visvsai.ruw0bh.icu,1,1
https://www.tv.sina.com.cn,1,None
https://7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de/7e08701fe7e22e7e0b0fabe1c449c468ZjZiZDNjMmQxYTNlNWI4MmU2NzRhNjk2NWFmOWIwNTM=/signin/,1,None
https://www.www1.njcountyrecording.com,1,None
https://myppbilling-acount.link/,1,None
https://www.mbmachines.com,0,1
http://www.au-payacey.ausaaoaeoy.xnsu.top/AU,1,None
https://storageapi.fleek.co,1,1
http://www.au-payaccy.aucaaoaeoy.lvotdn.top/AU,1,1
https://www.valminortv.com,0,1
http://shadetreetechnology.com/V4/validation/9fd13e5ae6671d003f72bc01aa1f6a65,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/79d94bebce0b338/?cmd=_update&dispatch=79d94bebce0b338f7&locale=_,1,None
https://www.zabor-vn.com/system/csvprice_pro/smart/customer_center/customer-IDPP00C354/myaccount/signin,1,1
https://ee-paymentalert.com/account/index?ac=ee,1,None
https://www.spensermag.com,0,1
https://www.wchorseshow.com,0,1
http://www.leaddogweb.com/Docs/processing.html,1,None
http://201.163.98.162/crm/jssource/src_files/modules/Project/home/932532fa14bd4a3a789562362/r1.php,1,None
http://bankofamerica-logins.dns05.com/bankofamerica./en,1,1
http://www.vivceviasaivc.vicsvesai.znrp52.icu,1,1
https://www.linealisto.com,1,None
http://apple.phoneidtw.com/,1,None
https://www.radioconcierto.com.py,0,1
https://www.eskwarchitects.com,1,1
https://www.rentalcarsfinder.com,1,None
http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0/?sec=Thomas%20Hamann,1,1
https://www.iamaniseh.com,0,1
https://www.lartsana.com,0,1
https://nil-day.sparkdesignlabs.com/tz?no=ZIFwlWtpaWKclbOlkpplaJWkYsBxj2o/eric.linden%40telenet.be,1,None
https://www.verrecchiaexperience.fr,0,1
https://storageapi.fleek.co,1,1
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YzNmZhYzcyMTM5Y2Y2NC8_bGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE,0,1
http://www.xweb.io/free/entrarsuporte/entrarsuporte-br,0,1
https://www.voyezlarge.fr,0,1
https://www.familyworksinc.com,0,1
https://wantzsolution.com/pu/new/det.html,1,None
https://www.socanalystday.com,1,1
https://www.ellyundstoffl.de,0,1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/c587898f59edf6c?cmd=_update&dispatch=c587898f59edf6cc7&locale=_us,1,None
http://www.ekl-net.com-asoceesnes.sjgjpz.top,1,1
https://storageapi.fleek.co,1,1
https://www.chodungkarmo.org,0,1
https://www.matthewbrook.co.uk,1,1
http://assurance-amlfrance.com/id/amelipro/ifram1.html,1,1
http://outlook-office365-signin.el.r.appspot.com/wp-content,1,1
http://www.adviceintl.com/newart/e36b27b632c015cdaf3b0bb801d67e8d/new,1,None
http://www.au-poay.aeucoaom.tuxisw.top/AU,1,None
http://www.ekl-net.conn-acsccea.qhlhyu.top,1,1
https://www.spiritedliving.com,0,1
https://www.cdn.kyruus.com,1,None
https://noticias.canal22.org.mx/wp-content/uploads/2019/3C4GL9HMM1ZT2tabhomevasSto/ZyqSbn79UjQlnCF9jgWlYmzkkKLKIutqLf0HoRw803VrgSrbgIssw6syEwzRA/85200a8f134802dd452522a59edc9676,0,1
https://www.api.content.ad,1,None
https://storageapi.fleek.co,1,1
https://three-gb.com/banks/online.tsb.co.uk/,1,None
https://storageapi.fleek.co,1,1
https://www.vinevideodownload.com,1,None
https://www.sbisd.itslearning.com,1,None
https://www.jjxy.hqu.edu.cn,1,None
https://www.gkapac.com,1,None
https://www.3rdeyeunlimited.org,0,1
https://www.apetsblog.com,1,None
http://judithleoni.com/telecom-de/index.php,1,1
https://www.gamehost.io,0,1
https://www.kickinthetires.net,1,1
https://www.forthescience.org,0,1
https://www.lucasspecialservices.com,0,1
https://storageapi.fleek.co,1,1
https://www.waitingforatrain.com,1,None
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/b669e6d9ecbe173/?cmd=_update&dispatch=b669e6d9ecbe17301&locale=_,1,None
http://www.au-paacey.auecsaaomceoy.vnlgog.top/AU,1,None
http://www.au-paacey.aeeusaoaomceoy.zjynwc.top/AU,1,None
https://www.norcalaidscycle.org,0,1
https://coastwholesaleappliances-my.sharepoint.com/:o:/g/personal/mfiorini_coastappliances_com/EkGIo42ixgVMrGrUj7hSx1sBUjI-eqG6t2m9bxmCb9LAtw?e=4sMG,0,1
http://mtm.rendezvousrencontre.com/a.php,0,1
https://www.summercabaret17.org,1,None
https://bancolombiasa-sa.webcindario.com/,0,1
https://www.enmemoria.com,1,None
http://www.au-poacay.aueccaaomceoy.ctwyvq.top/AU,1,None
http://www.eki-net.con-aesceecceesas.vnbncj.top,1,1
https://storageapi.fleek.co,1,1
https://pabloserna.art/.well-known/0F3ic3/indexa.php,1,None
https://www.missesdobrasil.com,1,None
https://www.kaceo.bandcamp.com,1,None
http://www.eki-net.con-aesccceea.kkgfcx.top,1,1
http://artemisbetguncel.blogspot.com,0,1
https://www.gsd.k12.ms.us,1,None
http://www.marcelo.it/wp-includes/js/tinymce/de-de/1und1,1,1
https://www.tanglabrussels.com,0,None
https://www.blog.k12insight.com,1,None
https://www.lexphil.org,0,1
https://www.asiakasnakyma.jatskiauto.com,1,None
https://www.maps.geoplatform.gov,1,None
https://dptc.lunchtimesport.com/v7u?bc=Z4VwlGlicmKcla9xkZpjaHZ4YKCDomZkaKZgY34/jhohermuth%40ethz.ch,1,None
https://www.acercandoelcine.cl/Exch365/7/index.php?m=mamatheny@nexeosolutions.com,0,1
https://www.springvalleyinn.com,1,1
http://www.eki-net.con-aesceeccesoas.zomoen.top,1,1
http://www.noithatchauau.vn/1./db/box/,0,None
http://bit.ly/2Q9pVWL,1,1
https://www.thevisionchurch.org,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/1db20322d59ab66/?cmd=_update&dispatch=1db20322d59ab66a2&locale=_US,1,None
https://www.www-staff.it.uts.edu.au,1,None
https://www.paolinasway.com,0,1
http://cas-cz.atwebpages.com/,1,1
https://www.thesteidz.com,0,1
http://www.au-poyacy.aecoaomaoy.egpu.top/AU,1,None
https://www.satsharing.ru,1,None
https://www.vikingat.com,1,None
https://www.confraternitaet.at,1,None
https://el-aruba.blogspot.com/,0,1
https://www.kyotomichi.hatenablog.com,1,None
https://storageapi.fleek.co,1,1
https://www.kirjakauppaliitto.fi,0,1
http://179.185.89.94/,1,None
https://www.daviddawson.com.au,0,1
https://www.dice.virtuworld.net,1,None
https://www.athensswcd.org,0,1
https://www.canadianurban.com,1,1
https://www.monikaratan.com,0,1
https://docs.google.com/forms/d/1iLsSyRNj8G-mR_oT3Er6PHwKXCjZhaBBowGtyCWDDVI/viewform?edit_requested=true,1,1
http://calzados32.webcindario.com/app/facebook.com/?key=5V8mfFr6vcpxXJ&amp;lang=de,0,1
http://secureupdate.appleld.com.duilawyeryork.com/ap/6894a19730d3377,1,None
https://www.int.granadamedia.com,1,None
https://www.dengelmortuary.com,0,1
https://www.taniku-succulent.com,0,1
https://www.nowemiasto.com.pl,0,1
https://vousavecvotre.yolasite.com/,1,1
https://www.energiabrasil.gov.br,1,None
http://www.au-poccay.aeeseaccaocmeoy.jhougs.top/AU,1,1
http://shadetreetechnology.com/V4/validation/526b2a5ad4b3034e25b8466d9837ee83,0,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5ca4504826fba6d/?cmd=_update&dispatch=5ca4504826fba6dcd&locale=_US,1,None
http://jurnal.stai-aljawami.ac.id/.well-known/pki-validation/emoji/main/main/doc/hub,1,None
http://mr-statucki.com/wp-content/uploads/2009/hotmail/hotmail.html,1,1
https://www.visitenkarten.com,0,1
http://www.brighant.com/1122?sec=Jochen%20Kuntermann,1,1
http://www.ekl-net.com-asoceccea.ynhjni.top,1,1
https://www.wikileaksetc.blogspot.nl,1,None
http://www.ekl-net.conn-accseeeaas.ceqyni.top,1,1
https://www.spad.co,0,1
https://sites.google.com/site/unblockccxx/,0,1
https://www.nice-fictions.fr,1,None
http://lqw9r6y8q.codesandbox.io/index2.html,1,1
https://www.bestelectricbikepoint.com,0,1
http://bbgeeks.com/.f/?WejaSaoPKN,1,None
https://www.supermarineaircraft.com,1,None
https://verif-main2d.blogspot.com,0,1
http://realestateinvestordatabase.com/wp-content/plugins/portfolio-cpt/tax/login.php,1,1
https://www.stillonthehill.com,0,1
http://sp588226.sitebeat.site/,0,1
https://www.davidwinogrondspacetet.com/0/MsgDelivery/pending/error.php?email=hein.pretorius@fin-q.com,1,1
https://www.communitywealthfund.org.uk,0,1
https://storageapi.fleek.co,1,1
https://www.mobieltjes-museum.nl,0,1
https://www.cfgd.cochrane.org,1,None
http://twowheelcool.com/twitter.com/index759b.html,1,1
https://www.baytowntrolley.org,0,1
https://www.outreach.ou.edu,1,None
https://www.lirik.cc,1,None
https://www.studiodamonlau.com,1,None
https://www.shrewsbury.comunicas.org,1,None
https://www.rainsysam.com,0,1
http://www.ekl-net.com-asoeccea.hguzea.top,1,1
https://www.hombre.uol.com.ar,1,None
https://www.ditl.info,1,None
https://www.avd.brfbadssecrsavrdskl.my.id/m.pay.id.conf.htm,1,None
https://yahoomailywdsuqiosujaghsw.weebly.com/,1,1
http://fr.imsly.com/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2ZkYTk3YjM1ZWNjZjU4Lz9saWQ9MTE1JnBheWxvYWQ9JTdCJTIyc291cmNlJTIyJTNBJTIyanNzZGslMjIlN0Q-,0,1
https://www.te2.com.au,1,None
http://www.vivceviasaivc.vicsvesai.1iui33.icu,1,1
https://www.alquileres.com.py/completed/Dropbox/wp-incllude/,1,1
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/0169ba0338920f5?cmd=_update&dispatch=0169ba0338920f5d8&locale=_,1,None
https://www.wayofwyrd.com,1,None
http://store.ebay.de.ineedpto.com/,1,None
https://www.sonomacountylawlibrary.org,1,None
http://restbetgirisadresimiz1.blogspot.com,1,None
http://www.ekl-net.conn-aoscceo.fbuuwe.top,1,None
http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=xxx@yyy.com/,1,None
https://www.maths.hqu.edu.cn,1,None
http://www.ekl-net.com-asoceccesas.iidxia.top,1,None
http://thapthan.ac.th/information/confirmation/110dpbox/page/486743eb73799618ccfe5f14ca95b9a8,1,None
http://www.au-poacy.aceeuoaraomceoy.zeekfn.top/AU,1,None
https://www.outoncampus.org,1,None
https://www.sxtrffrlp.contently.com,1,None
https://www.finbino.com,1,None
http://vkinndex.webservis.ru,1,None
https://www.wampsbibleoflacrosse.com,1,None
https://capholeful1978.blogspot.be,1,None
https://www.biology4all.com,1,None
https://www.radcanada.org,1,None
http://www.au-paccey.aueseasaomceoy.lezzas.top/AU,1,None
http://www.linea1s.com,1,None
http://www.au-paaccy.aeeucaoaomceoy.vswpxe.top/AU,1,None
https://www.es.brasil247.com,1,None
https://www.aezfn89.xyz,1,None
https://www.kogaionon.com,1,None
http://mfacebook.blogspot.rs/,1,None
https://www.kidsplaygarden.com,1,None
https://www.postworldindustries.com,1,None
https://www.oopscenities.net,1,None
https://www.shiacode.com,1,None
http://toanhoc247.edu.vn/backend/web/js/player/skins/contacted-servier-compte-infomation.php,1,None
https://www.rcnphoto.com,1,None
https://www.photoqueen.de,1,None
http://liencs.fr/we4,1,None
https://www.ogenmusic.com,1,None
https://www.club2.de,1,None
http://www.au-paacny.aeeucaeaomceoy.qptcsd.top/AU,1,None
http://www.au-payacoy.accaomaoy.pfar.top/AU,1,None
https://www.theresamcdonaldphotographer.com,1,None
https://www.workathometipsonline.com,1,None
https://www.adharayoga.com,1,None
https://www.iicjakarta.esteri.it,1,None
https://www.tsforum.event123.no,1,None
https://www.friendsofkenginlack.com,1,None
http://accountchckecker-update-now.drpiza.com/accountasecurre/update-information--safety-and-securit,1,None
https://www.lelivroblog.fr,1,None
http://www.au-poacay.auecsaaomceoy.ekijve.top/AU,1,None
https://www.rentosite.com,1,None
http://vkaktivations23.bos.ru,1,None
http://www.au-pcyccy.acsearaameoy.lvotdn.top/AU,1,None
http://149908.bibigor.com/index,1,None
https://www.godaille.com,1,None
http://www.didaktikelectronic.sk/sitemap/02/pop/pop.htm?JFlores@cartech.com,1,None
